s,sLabel,sAltLabel,st,stLabel,rp,rpLabel,o,oLabel,oAltLabel,ot,otLabel
http://www.wikidata.org/entity/Q87746176,2020 COVID-19 pandemic in Missouri,COVID-19 pandemic in Missouri,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87746177,2020 COVID-19 pandemic in Hawaii,COVID-19 pandemic in Hawaii,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87746177,2020 COVID-19 pandemic in Hawaii,COVID-19 pandemic in Hawaii,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87746277,2020 COVID-19 pandemic in Vermont,COVID-19 pandemic in Vermont,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87746277,2020 COVID-19 pandemic in Vermont,COVID-19 pandemic in Vermont,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87746304,2020 COVID-19 pandemic in Maine,COVID-19 pandemic in Maine,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87746304,2020 COVID-19 pandemic in Maine,COVID-19 pandemic in Maine,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87746359,2020 COVID-19 pandemic in Wyoming,COVID-19 pandemic in Wyoming,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87746359,2020 COVID-19 pandemic in Wyoming,COVID-19 pandemic in Wyoming,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87746397,2020 COVID-19 pandemic in Alaska,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87746397,2020 COVID-19 pandemic in Alaska,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87746410,2020 COVID-19 pandemic in North Dakota,COVID-19 pandemic in North Dakota,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87746410,2020 COVID-19 pandemic in North Dakota,COVID-19 pandemic in North Dakota,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87767345,White House Coronavirus Task Force,,http://www.wikidata.org/entity/Q1637368,task force,http://www.wikidata.org/entity/P1269,facet of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87767345,White House Coronavirus Task Force,,http://www.wikidata.org/entity/Q1637368,task force,http://www.wikidata.org/entity/P1269,facet of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87769115,2020 COVID-19 pandemic in Guam,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87769115,2020 COVID-19 pandemic in Guam,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87769159,Category:COVID-19 pandemic in the United States by state,,http://www.wikidata.org/entity/Q4167836,Wikimedia category,http://www.wikidata.org/entity/P971,category combines topics,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87769159,Category:COVID-19 pandemic in the United States by state,,http://www.wikidata.org/entity/Q4167836,Wikimedia category,http://www.wikidata.org/entity/P971,category combines topics,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87816110,2020 COVID-19 pandemic in West Virginia,COVID-19 pandemic in West Virginia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87816110,2020 COVID-19 pandemic in West Virginia,COVID-19 pandemic in West Virginia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87816112,2020 COVID-19 pandemic in American Samoa,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87816112,2020 COVID-19 pandemic in American Samoa,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87816426,2020 COVID-19 pandemic in the Northern Mariana Islands,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87816426,2020 COVID-19 pandemic in the Northern Mariana Islands,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87904721,Families First Coronavirus Response Act,"FFCRA, An Act making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes.",http://www.wikidata.org/entity/Q476068,Act of Congress in the United States,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87904721,Families First Coronavirus Response Act,"FFCRA, An Act making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes.",http://www.wikidata.org/entity/Q476068,Act of Congress in the United States,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87952372,timeline of the 2020 coronavirus pandemic in the United States,,http://www.wikidata.org/entity/Q18340550,Wikimedia timeline article,http://www.wikidata.org/entity/P1269,facet of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q87952372,timeline of the 2020 coronavirus pandemic in the United States,,http://www.wikidata.org/entity/Q18340550,Wikimedia timeline article,http://www.wikidata.org/entity/P1269,facet of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q88505446,Orlando Staton,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q88505446,Orlando Staton,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q88509703,stay-at-home order issued in the United States in response to the 2020 coronavirus pandemic,shelter-in-place order issued in the United States in response to the 2020 coronavirus pandemic,http://www.wikidata.org/entity/Q2668072,collection,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q88509703,stay-at-home order issued in the United States in response to the 2020 coronavirus pandemic,shelter-in-place order issued in the United States in response to the 2020 coronavirus pandemic,http://www.wikidata.org/entity/Q2668072,collection,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q88553411,Floyd Cardoz,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q88553411,Floyd Cardoz,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q88815228,"Coronavirus Aid, Relief, and Economic Security Act",CARES Act,http://www.wikidata.org/entity/Q49371,legislation,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q88815228,"Coronavirus Aid, Relief, and Economic Security Act",CARES Act,http://www.wikidata.org/entity/Q49371,legislation,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q88815228,"Coronavirus Aid, Relief, and Economic Security Act",CARES Act,http://www.wikidata.org/entity/Q476068,Act of Congress in the United States,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q88815228,"Coronavirus Aid, Relief, and Economic Security Act",CARES Act,http://www.wikidata.org/entity/Q476068,Act of Congress in the United States,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q88862996,35-year-old man reported in Snohomish County Washington,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P1677,index case of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q88862996,35-year-old man reported in Snohomish County Washington,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P1677,index case of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q88946519,Romi Cohn,Avraham Hakohen Cohn,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q88946519,Romi Cohn,Avraham Hakohen Cohn,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q89388402,Template:COVID-19 pandemic in the United States,,http://www.wikidata.org/entity/Q11753321,Wikimedia navigational template,http://www.wikidata.org/entity/P1423,template's main topic,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q89388402,Template:COVID-19 pandemic in the United States,,http://www.wikidata.org/entity/Q11753321,Wikimedia navigational template,http://www.wikidata.org/entity/P1423,template's main topic,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
